"title, publication, authors, date, year, month, url, content"
"Obama administration 'did not do itself proud' on Russia probe, Examiner editor says",www.foxnews.com,Bort22,04-20-2019,2019,4,https://www.foxnews.com/politics/obama-administration-did-not-do-itself-proud-on-russia-probe-examiner-editor-says#9fc4f25697c1fb644602a7c4e30562b3,"When asked about what they like about Trump, his ""supporters"" can only say: Obama, Obama, Obama, Hillary, Hillary, Obama, Hillary, Obama. The poor right doesn't define themselves by what they like. They define themselves by what they hate. That must be a shallow existence."
"Obama administration 'did not do itself proud' on Russia probe, Examiner editor says",www.foxnews.com,dehrs,04-20-2019,2019,4,https://www.foxnews.com/politics/obama-administration-did-not-do-itself-proud-on-russia-probe-examiner-editor-says#3233827d21ecde7725776972baadcc63,funny thing stupidsolutions the recession was over in June 2009. Dodd-frank really seized up the credit markets...killed all of the regional banks but what do you care as long as your EBT card still works
"Obama administration 'did not do itself proud' on Russia probe, Examiner editor says",www.foxnews.com,BetterSolutionsExist,04-20-2019,2019,4,https://www.foxnews.com/politics/obama-administration-did-not-do-itself-proud-on-russia-probe-examiner-editor-says#c7343d89d54b00c94cdc6c969bd7673e,Obama saved this country from a full blown depression. Steady job growth and stock market growth for eight years. I know it's hard to remember anything real after listening to trump's lies for three years now.
"Obama administration 'did not do itself proud' on Russia probe, Examiner editor says",www.foxnews.com,BigDemClownCar2020,04-20-2019,2019,4,https://www.foxnews.com/politics/obama-administration-did-not-do-itself-proud-on-russia-probe-examiner-editor-says#32a4ad95e16225498776a501cc0da63f,"Remember when Hillary's campaign was shovel-ready like Obama's fake jobs that never materialized? Oh wait, Hillary's Campaign of Cheating was just ready for a shovel. lol"
"Obama administration 'did not do itself proud' on Russia probe, Examiner editor says",www.foxnews.com,johndbcc,04-20-2019,2019,4,https://www.foxnews.com/politics/obama-administration-did-not-do-itself-proud-on-russia-probe-examiner-editor-says#68ac2812ed88b797c6bc01ffd5036070,A mind is a terrible thing to waste. Stop wasting yours
"Obama administration 'did not do itself proud' on Russia probe, Examiner editor says",www.foxnews.com,mjrdm2,04-20-2019,2019,4,https://www.foxnews.com/politics/obama-administration-did-not-do-itself-proud-on-russia-probe-examiner-editor-says#46aad42b3d7090122eb68efb25584fd0,"The democrat party is a group of Americans that condone illegalities, immorality, Socialism, and removal of individual freedom in favor of an all powerful central government that is run by an elite group of individuals that always promise things for votes that their ideology can never produce."
"Obama administration 'did not do itself proud' on Russia probe, Examiner editor says",www.foxnews.com,dehrs,04-20-2019,2019,4,https://www.foxnews.com/politics/obama-administration-did-not-do-itself-proud-on-russia-probe-examiner-editor-says#28781f8cabbf829d11f05030ac9c3007,it never was
"Adele husband, Simon Konecki, have separated: report",www.foxnews.com,Julius Young,04-20-2019,2019,4,https://www.foxnews.com/entertainment/adele-and-husband-simon-konecki-have-separated-report,"The pop singer’s representatives Benny Tarantini and Carl Fysh confirmed the news Friday in a statement to The Associated Press. “Adele and her partner have separated,” the emailed statement said. “They are committed to raising their son together lovingly.
""As always they ask for privacy. There will be no further comment.”
The British songstress announced her marriage to her longtime partner, Konecki, during a concert in Brisbane, Australia, in 2017 and thanked Konecki during the 2017 Grammys, calling him her “husband” at the awards ceremony.
""I was trying to remember how it was I felt at the beginning of the relationship that inspired that record,” Adele said at the time. ""Because as bad as a break-up can be and as bitter and horrible and messy as it can be, that feeling when you first fall for someone is the best feeling on earth, and I am addicted to that feeling. Obviously, I can&apos;t go through with those feelings because I&apos;m married now.""
Adele and Konecki had been together since 2011 and welcomed a son, Angelo, in 2012.
Julius is an LA Entertainment Reporter for Fox News. "
More ripples in state attorney's office follow Jussie Smollett case,www.foxnews.com,Matt Finn,04-20-2019,2019,4,https://www.foxnews.com/us/more-ripples-in-state-attorneys-office-after-smollett-case,"Cook County Inspector General, Patrick Blanchard, is reviewing Kim Foxx’s office’s decisions during the Smollett case. Two separate petitions have been filed in Cook County for a special prosecutor to investigate the case, and President Trump says he’s asked for a federal review. And now, another criminal case that Foxx’s office is prosecuting raises new questions about Foxx’s personal and professional relationship with another alleged Chicago victim that her office might not be prosecuting to the fullest extent. At an April 6 rally for Foxx lead by The Rev. Jesse Jackson at his Rainbow Push headquarters on the south side of Chicago, Foxx posed for at least one picture and stood alongside known Chicago activist Jedidiah Brown.
Foxx’s office is currently prosecuting 32-year-old Brown for allegedly assaulting Chicago police officers David Alvarez and Jeffrey Shafer while Brown resisted arrest in July 2018.
Following the April event at Rainbow Push, Brown posted this picture with Foxx to Facebook with the caption ""Let the record reflect, I stand with Kim Foxx. Blue Klux Klan we aren&apos;t going without a fight you&apos;ll never forget!""
Attorney James McKay, who represents the two police officers who Brown allegedly assaulted, tells Fox News the picture of Brown and Foxx just looks bad.
“This is not right. The guy’s got a criminal case pending. A prosecutor has the duty to avoid the slightest appearance of impropriety. Not be with him. Period. It’s just improper,” McKay told Fox News.
McKay filed a petition in Cook County criminal court this week requesting that Foxx’s office be removed from the Brown case and a special prosecutor assigned. The president judge could rule on the petition as early as Tuesday.
McKay’s petition indicates that on July 19, 2018, Brown and a “band of protesters” did not comply with Chicago police officers’ requests to limit a demonstration they organized in the city to areas that would not impede with the flow of pedestrian or vehicular traffic. Police say they warned Brown and his group multiple times not to interfere with traffic. The warnings were audio recorded and videotaped, according to McKay’s petition.
Police allege Brown was aggressive, defiant and resistant to police commands to march peacefully, resulting in his arrest in which Brown kicked and punched the police officers. McKay tells Fox News he has obtained an online video that shows Brown preparing to potentially physically engage with police by removing his jewelry on his way to the protest.
McKay says after Brown’s arrest, as detectives investigated, Chicago police held Brown on felony charges of aggravated battery against two on-duty police officers but high ranking members of Foxx’s staff showed up and rejected the felony charges police recommended — despite what McKay says is abundant amount supporting video evidence for felony charges. Brown’s attorney, Michael Oppenheimer, acknowledges to Fox News there is some type of videos that exist. Their exact content is not clear.
Brown was charged with two counts of lesser misdemeanor battery, one count resisting arrest and one count of obstruction of traffic, McKay tells Fox News. Brown’s assault charges are pending in Cook County criminal court.
Oppenheimer tells Fox News his client is innocent of the charges. “All the allegations in the criminal complaint, they are unfounded,” Oppenheimer said.
Oppenheimer says he can’t comment on direct details of the case but he is taking it to trial and says taking a picture with Foxx is not a conflict of interest. “I think having a photograph together with the State’s Attorney, lots of people do, it’s really not a conflict of interest. Kim Foxx takes photos with lots of people. That’s up for the judge to decide.”
It appears Brown and Foxx’s relationship might go beyond taking a picture and appearing together at Foxx’s April rally. McKay writes in his complaint that Brown and Foxx had a working relationship during Foxx’s campaign for state’s attorney in 2015. Fox News cannot confirm the exact relationship between the Brown and Foxx, however Brown is quoted in this Al Jazeera article saying “we worked hard to get Kim Foxx elected,” and Brown is seen in this photograph just days before the Kim Foxx event facing off with police at a police protest against Kim Foxx outside of her downtown office.
Fox News made multiple requests to Kim Foxx’s office for comment or guidance but emails and phone calls were not returned.
Matt Finn is a Fox News correspondent based in the Chicago bureau. Follow him on Twitter: @MattFinnFNC Trending in US"
"Adele and husband, Simon Konecki, have separated: report",www.foxnews.com,MalcolmAndrews,04-20-2019,2019,4,https://www.foxnews.com/entertainment/adele-and-husband-simon-konecki-have-separated-report#546015952c2b96e6f2d5fdee98ea5781,Entertainment industry divorce? Absolutely shocking.
