"title, publication, authors, date, year, month, url, content"
Mueller Report Exposes String Of Anonymously Sourced Stories That Got It Wrong | The Daily Caller,dailycaller.com,Peter Hasson,04-20-2019,2019,4,https://dailycaller.com/2019/04/19/mueller-report-anonymous-stories/,"The Mueller report revealed a number of bombshell stories based on anonymous sources were apparently wrong. BuzzFeed and McClatchy each corrected two stories following the Mueller report’s release. Mueller’s report had no evidence backing up a bombshell report in The Guardian that went viral but has since come into question. A major CNN report on the June 2016 Trump Tower meeting was also inaccurate, Mueller’s report confirmed. Special counsel Robert Mueller’s report on Russian meddling revealed a string of anonymously-sourced stories about the investigation were inaccurate.
BuzzFeed and McClatchy each added editor’s notes to two stories following the publication of the Mueller report , which also contradicted an explosive CNN report and called into further question a bombshell story in The Guardian.
The Mueller report directly contradicted a Jan. 18 BuzzFeed story alleging that Mueller had evidence President Donald Trump ordered Michael Cohen, his former attorney, to lie to Congress about his exploration of a potential Trump Tower Moscow deal in 2016. (RELATED: Many Claimed Countless Times Over The Last 2 Years That Mueller Was ‘Closing In’ — Then He Filed His Report)
The story claimed that Cohen “told the special counsel that after the election, the president personally instructed him to lie — by claiming that negotiations ended months earlier than they actually did — in order to obscure Trump’s involvement.”
But Mueller’s report states: “Cohen said that he and the President did not explicitly discuss whether Cohen’s testimony about the Trump Tower Moscow project would be or was false, and the President did not direct him to provide false testimony. Cohen also said he did not tell the President about the specifics of his planned testimony.”
A June 2018 BuzzFeed story fingered former Russian Olympic weightlifter Dmitry Klokov as a potential go-between for Trump and Russian President Vladimir Putin.
Klokov was in contact with Donald Trump and Ivanka Trump, and offered to set up a meeting between Trump and Putin, the BuzzFeed report claimed, including photos of the weightlifter. Klokov at the time adamantly denied having been in contact with the Trump camp, and he was right.
Cohen had been in contact with a Russian he thought was Dmitry Klokov, the former Olympian, but he and BuzzFeed got it wrong. (RELATED: The Media’s Russia ‘Bombshells’ Look Even Worse Now That Mueller Found ‘No Collusion’)
Mueller’s report showed Cohen had confused the Russian weightlifter with a former Russian official by the same name.
Cohen was still under the impression that he had been talking with the weightlifter when he spoke with the special counsel’s office, according to the Mueller report.
Michael Cohen, former attorney and fixer for President Donald Trump, arrives at the secure offices of the House Intelligence Committee in the basement of the House Visitors Center at the U.S. Capitol March 06, 2019 in Washington, DC. (Photo by Chip Somodevilla/Getty Images)
The Mueller report contained no evidence to support an explosive, but thinly sourced, article in The Guardian .
The Guardian’s article alleged that former Trump campaign chairman Paul Manafort visited WikiLeaks head Julian Assange three times between 2013 and 2016, including once around the time he joined Trump’s campaign.
The article, which was shared more than 100,000 times across the internet, attributed the bombshell claim to unnamed sources.
The Mueller report made no mention of Manafort ever visiting Assange. Before Mueller’s report came out, The Guardian’s story had been called into question.
Politico Magazine published an article the next day from a former CIA official who questioned if The Guardian’s reporters had fallen for “a disinformation campaign.”
Two weeks after The Guardian’s story came out, The Washington Post’s Paul Farhi noted that the fact that no other outlet had confirmed the British paper’s story meant it “could be a dud.” More than five months after Farhi’s observation, The Guardian’s story remains unconfirmed.
When’s The Guardian and @lukeharding1968 updating their Manafort-Assange garbage story?
— Chuck Ross (@ChuckRossDC) April 19, 2019
The Daily Caller News Foundation emailed The Guardian’s press office to ask whether the paper has any plans to update, correct or retract its story, but did not receive a response by press time.
McClatchy, a news company with 29 newspapers under its umbrella, added editor’s notes to two Trump-Russia stories in response to the Mueller report’s release. (RELATED: NYT Corrects Story Claiming 17 Intel Agencies ‘Agree’ On Russia)
Both McClatchy stories claimed that Mueller had evidence that Cohen traveled to Prague during the 2016 campaign, a key claim in the salacious but inaccurate Trump-Russia dossier.
The second report specified that Mueller had allegedly received evidence that Cohen’s personal cell phone sent signals to a tower near Prague in later summer 2016, around the time the dossier alleged that the former Trump fixer was meeting with a group of Kremlin insiders.
But Cohen hadn’t traveled to Prague, according to the Mueller report. “Cohen had never traveled to Prague and was not concerned about those allegations, which he believed were provably false,” the report states.
When asked for comment, a McClatchy spokeswoman directed TheDCNF to an article the company published Thursday.
“The redacted report is silent on whether investigators received information placing one of Cohen’s devices in or near Prague, as McClatchy reported,” the article states, adding that “McClatchy stands by the reporting.”
President Donald Trump walks to speak with supporters after arriving on Air Force One at the Palm Beach International Airport to spend Easter weekend at his Mar-a-Lago resort on April 18, 2019 in West Palm Beach, Florida. (Photo by Joe Raedle/Getty Images)
A bombshell CNN report on the June 2016 meeting that Trump Jr., Manafort and Jared Kushner attended with Russian nationals was flawed as well, Mueller’s report confirms. (RELATED: 7 Times CNN Botched The News In 2017)
The CNN story said that Cohen claimed “then-candidate Trump knew in advance about the June 2016 meeting in Trump Tower in which Russians were expected to offer his campaign dirt on Hillary Clinton.”
“Cohen alleges that he was present, along with several others, when Trump was informed of the Russians’ offer by Trump Jr. By Cohen’s account, Trump approved going ahead with the meeting with the Russians,” the CNN report added, citing unnamed sources.
CNN stood by its story, even after Lanny Davis, Cohen’s attorney, refuted the network’s report . The Mueller report contradicted CNN’s reporting.
“Michael Cohen recalled being in Donald J. Trump ‘s office on June 6 or 7 when Trump Jr. told his father that a meeting to obtain adverse information about Clinton was going forward. Cohen did not recall Trump Jr. stating that the meeting was connected to Russia,” Mueller’s report states.
A CNN spokeswoman did not return an email seeking comment.
Follow Peter Hasson on Twitter @PeterJHasson
Content created by The Daily Caller News Foundation is available without charge to any eligible news publisher that can provide a large audience. For licensing opportunities of our original content, please contact licensing@dailycallernewsfoundation.org ."
Mueller Report Exposes String Of Anonymously-Sourced Stories That Got It Wrong,dailycaller.com,Videodudec,04-20-2019,2019,4,https://dailycaller.com/2019/04/19/mueller-report-anonymous-stories/#post-20,Carter Page has filed civil suit against the Broadcasting Board of Govenors regarding defamatory remarks made against him...
Celebrate Miranda Kerr’s Birthday With Her Hottest Looks,dailycaller.com,Katie Jerkovich | Entertainment Reporter,04-20-2019,2019,4,https://dailycaller.com/2019/04/19/miranda-kerrs-birthday-hottest-looks/,"It’s Miranda Kerr’s birthday on Saturday.
In honor of the 36-year-old model and actress’ day, we searched the internet to find her hottest looks of the red carpet and stage to date. And there truly have been so many of them. (RELATED: Celebrate Anna Kendrick’s Birthday With Her Hottest Looks [SLIDESHOW])
Born in Sydney , Australia, the “How I Met Your Mother” star got her first big break in the entertainment business when she was only 13 years old and won a modeling competition for Dolly magazine. Soon after she would start appearing on runways and in print ad campaigns for companies like Royxy, Qantas and Maybelline, just to name a few. (RELATED: Celebrate Kate Upton’s Birthday With These Unforgettable Shots [SLIDESHOW])
But it wouldn’t be until she got cast in 2006 by Victoria’s Secret to appear in their annual lingerie fashion show that she would become a household name and celebrity. It wasn’t long after that she got her wings and became an official angel of the underwear company and the first Australian model to receive such an honor. Her appearances in the fashion show from 2006-2009 are truly can’t-miss. (RELATED: Check Out The Hottest Looks From The 60th Grammy Awards [SLIDESHOW])
During her career, she’s also appeared on the small screen a handful of times. Not to mention, her numerous appearances on the covers and pages of magazines over the years. (SLIDESHOW: These Women On Instagram Hate Wearing Clothes)
And she is truly stunning. But you don’t have to take our word for it. Check out this list of her hottest looks and let us know if you agree. (RELATED: Celebrate Samantha Hoopes’ Birthday With Her Hottest Looks)
She recently made headlines with news she was expecting her second child with husband Evan Spiegel and the model’s third one. Here’s to hoping this year is her greatest one yet. Happy Birthday, Miranda!"
Celebrate Carmen Electra’s Birthday With Her Best Looks,dailycaller.com,TheDC Entertainment | Contributor,04-20-2019,2019,4,https://dailycaller.com/2019/04/19/carmen-electra-instagram-photos/,"Tara Leigh Patrick, better known as “Carmen Electra,” was born April 20, 1972 in Sharonville, Ohio.
The singer, actress and model will celebrate her 47th birthday on Saturday. Electra has had a vibrant and versatile career up to this point. (RELATED: Carmen Electra In A Bikini Proves Her Baywatch Days Are From Over [Photos])
Electra started her career nearly three decades ago when she was still a teenager, and has appeared in several hit films such as “American Vampire,” and several other horror films such as the “Scary Movie” series, including “Date Movie,” and “Meet the Spartans,” and also starred in the television series “Baywatch.”
Electra has also had an incredible singing career, and is perhaps best known for her time as a member of the “Pussycat Dolls,” an all-girl band that became popular in the early to mid 2000’s.
Electra has also modeled in magazines such as Playboy and Maxim. She’s had an incredible career and it’s only just getting started.
Happy birthday Carmen!"
Mueller Report Exposes String Of Anonymously-Sourced Stories That Got It Wrong,dailycaller.com,Very Stable Genius,04-20-2019,2019,4,https://dailycaller.com/2019/04/19/mueller-report-anonymous-stories/#post-45,The foreigners on here are more patriotic than you
Mueller Report Exposes String Of Anonymously-Sourced Stories That Got It Wrong,dailycaller.com,Blue Tsunami 2020,04-20-2019,2019,4,https://dailycaller.com/2019/04/19/mueller-report-anonymous-stories/#post-1,"So the Mueller Report, written by 18 angry Democrats, that totally exonerates Trump, is actually complete bullshiīt.
Got it."
Mueller Report Exposes String Of Anonymously-Sourced Stories That Got It Wrong,dailycaller.com,YourNightmare,04-20-2019,2019,4,https://dailycaller.com/2019/04/19/mueller-report-anonymous-stories/#post-3,No actually it does not ... This is over but I hope you liberal losers keep pushing it
Mueller Report Exposes String Of Anonymously-Sourced Stories That Got It Wrong,dailycaller.com,Expatyank,04-20-2019,2019,4,https://dailycaller.com/2019/04/19/mueller-report-anonymous-stories/#post-2,you don't got it....it only shows there was a lot of obstruction
Mueller Report Exposes String Of Anonymously-Sourced Stories That Got It Wrong,dailycaller.com,Videodudec,04-20-2019,2019,4,https://dailycaller.com/2019/04/19/mueller-report-anonymous-stories/#post-4,The only thing Trump obstructed was a leftist coup! IDIOT!
Mueller Report Exposes String Of Anonymously-Sourced Stories That Got It Wrong,dailycaller.com,Videodudec,04-20-2019,2019,4,https://dailycaller.com/2019/04/19/mueller-report-anonymous-stories/#post-9,"It's not my statement, it's Trump's statement."
